rel_path,class_name,split,phash
glass/glass108.jpg,glass,test,f09b8b6c5c32329b
glass/glass109.jpg,glass,val,ea4e86ac5866dad2
glass/glass11.jpg,glass,train,fbca943560ce1ce1
glass/glass110.jpg,glass,train,f8869799c619cb26
glass/glass111.jpg,glass,train,f0bf87da884c9899
glass/glass112.jpg,glass,test,fec13e7186a11e86
glass/glass113.jpg,glass,train,eb5594a83f37c0e0
glass/glass114.jpg,glass,train,e491cc6796cb3932
glass/glass115.jpg,glass,train,f363092c67333b89
glass/glass116.jpg,glass,val,e919d47c9bc36928
glass/glass117.jpg,glass,train,ec5683499394b1b7
glass/glass118.jpg,glass,train,fc58c382178fbc38
glass/glass119.jpg,glass,train,b42dc8cc38cee1ce
glass/glass12.jpg,glass,test,d4bcc9c332361cce
glass/glass120.jpg,glass,train,cea592596c2655da
glass/glass121.jpg,glass,train,e524d8d823b7b4f0
glass/glass122.jpg,glass,train,b3319a861c0eff1c
glass/glass123.jpg,glass,train,fd3b93e034968cc4
glass/glass124.jpg,glass,train,c2da95057bf820e7
glass/glass125.jpg,glass,train,e689d93726c81d95
glass/glass126.jpg,glass,test,e3b39bc9149b0a95
glass/glass127.jpg,glass,train,e627591966669999
glass/glass128.jpg,glass,val,d363accc6c311b4b
glass/glass129.jpg,glass,train,ea5993aa9645958d
glass/glass13.jpg,glass,train,d3b9cccc2733388c
glass/glass130.jpg,glass,train,eb6894cf6f3058a8
glass/glass131.jpg,glass,val,e939946e929648db
glass/glass132.jpg,glass,train,f323cc183331cf8e
glass/glass133.jpg,glass,val,e6b3d8ecc48a6532
glass/glass134.jpg,glass,val,f18e5669b3cc4c92
glass/glass135.jpg,glass,train,e4a69bd872933266
glass/glass136.jpg,glass,val,e699a59899678a72
glass/glass137.jpg,glass,train,ebf9d44892576868
glass/glass138.jpg,glass,train,f4c0935ed8b18c6b
glass/glass139.jpg,glass,train,eff086d81396a4a5
glass/glass14.jpg,glass,train,d48c99b366ec4993
glass/glass140.jpg,glass,test,f6b4c9c93446c333
glass/glass141.jpg,glass,val,9f3fc800e60cff06
glass/glass142.jpg,glass,train,e8cb96ad8da9a524
glass/glass143.jpg,glass,train,d7a0802f2fca9717
glass/glass144.jpg,glass,train,f0b8cfcd94668c38
glass/glass145.jpg,glass,test,e592d82713ec1d0f
glass/glass146.jpg,glass,val,e433999c96336366
glass/glass147.jpg,glass,test,f4324f8d3a23c78a
glass/glass148.jpg,glass,train,f996c669321c13e3
glass/glass149.jpg,glass,test,d45ec2e0c1747cbc
glass/glass15.jpg,glass,train,d1a9ccce33319cc6
glass/glass150.jpg,glass,train,bd92d689c94067d3
glass/glass151.jpg,glass,train,f2adc6733d0e81c8
glass/glass152.jpg,glass,train,fac885b57e68e013
glass/glass153.jpg,glass,train,f1b186ca994e8d99
glass/glass154.jpg,glass,train,e2928d6b959a656c
glass/glass155.jpg,glass,train,f2198d6634db8339
glass/glass156.jpg,glass,train,f58eb0c546d69a8a
glass/glass157.jpg,glass,test,849fc363d9f01dc8
glass/glass158.jpg,glass,train,e394ce89313366e6
glass/glass159.jpg,glass,test,e59a998c99392d66
glass/glass16.jpg,glass,train,d1b8cccec7e68491
glass/glass160.jpg,glass,train,f1bd82cfce302893
glass/glass161.jpg,glass,train,f574cac125389ac7
glass/glass162.jpg,glass,train,e89687589e653867
glass/glass163.jpg,glass,val,b6bbc961fd80cc0c
glass/glass164.jpg,glass,train,e72392ddcc4aa4a6
glass/glass165.jpg,glass,train,e5a9dab264d1f064
glass/glass166.jpg,glass,train,fda0923f2dc0923e
glass/glass167.jpg,glass,train,b7c9c904c437c63b
glass/glass168.jpg,glass,train,e3a594da926919b9
glass/glass169.jpg,glass,train,b1199e4fc78c4d1c
glass/glass17.jpg,glass,train,ded2e1291cf535c0
glass/glass170.jpg,glass,test,b2198d3634bb33cc
glass/glass171.jpg,glass,train,b91b9696694930e7
glass/glass172.jpg,glass,train,ebc3953c63c31ac8
glass/glass173.jpg,glass,train,e49bda691966998c
glass/glass174.jpg,glass,val,b3b197489bc98dc8
glass/glass175.jpg,glass,val,b38ecd2650b35b8c
glass/glass176.jpg,glass,train,95e5f8aa074b264d
glass/glass177.jpg,glass,train,8aa4d53f4f90609f
glass/glass178.jpg,glass,train,90f6cdc93032c7c7
glass/glass179.jpg,glass,train,b3d990243b76f982
glass/glass18.jpg,glass,train,dd62c31c3ec3901f
glass/glass180.jpg,glass,val,df94c0333e8dc3d0
glass/glass181.jpg,glass,train,8c07d92ccdb36995
glass/glass182.jpg,glass,train,f331cc8c333119cf
glass/glass183.jpg,glass,train,f1a68eb833e68c98
glass/glass184.jpg,glass,train,e36356d545639a8c
glass/glass185.jpg,glass,train,bfbec06880951f93
glass/glass186.jpg,glass,val,b89ac5cd869e9a19
glass/glass187.jpg,glass,val,d0bcc5c330b8c7e6
glass/glass188.jpg,glass,train,d1b8ccce993131ce
glass/glass189.jpg,glass,test,e64d9932da94a569
glass/glass19.jpg,glass,train,ef9dc0609e0f2cd2
glass/glass190.jpg,glass,train,85cbf03f201f01df
glass/glass191.jpg,glass,test,d08ec7e13c38c3c7
glass/glass192.jpg,glass,train,ae569426d278db70
glass/glass193.jpg,glass,train,f2a389d964cc3333
glass/glass194.jpg,glass,train,fe9ec1c13e1ec038
glass/glass195.jpg,glass,train,f5aa90c5835ccf38
glass/glass196.jpg,glass,train,d78c0c338b9b19cb
glass/glass197.jpg,glass,test,e5929b9b66649899
glass/glass198.jpg,glass,train,f1128ccec767924d
glass/glass199.jpg,glass,val,af4a4260b9b9999e
glass/glass2.jpg,glass,train,f1accce363891c3c
glass/glass20.jpg,glass,train,e1cd98a58db59692
glass/glass200.jpg,glass,train,fa5f9a3c272c8c11
glass/glass201.jpg,glass,train,f8854b2e2798cd66
glass/glass202.jpg,glass,train,f9a296d389494d99
glass/glass203.jpg,glass,train,f44d973264cdc932
glass/glass204.jpg,glass,train,fe00c47b33569ce1
glass/glass205.jpg,glass,val,f103cef8cd9cc11c
glass/glass206.jpg,glass,train,e94995b6c618636e
glass/glass207.jpg,glass,val,e90d963263cd9c33
glass/glass208.jpg,glass,train,fbc1c43636e82963
glass/glass209.jpg,glass,train,f030cfc7323c3cc3
glass/glass21.jpg,glass,test,b9b1b65ad81cc839
glass/glass210.jpg,glass,test,e70c98b3474c3967
glass/glass211.jpg,glass,test,9686c9e1363e8b1b
glass/glass212.jpg,glass,train,f38c8c3330cccf1e
glass/glass213.jpg,glass,test,968d8933269d5976
glass/glass214.jpg,glass,val,938b46a6cc999973
glass/glass215.jpg,glass,test,e49399ec66936934
glass/glass216.jpg,glass,train,f6f6c0c03e3ec1c1
glass/glass217.jpg,glass,train,b838c7c73b3e1838
glass/glass218.jpg,glass,train,ef61909e3b61e48c
glass/glass219.jpg,glass,val,f93cccb1e1c68742
glass/glass22.jpg,glass,train,e49ac92663e4cc9b
glass/glass220.jpg,glass,train,f4c9c96432d3cd2c
glass/glass221.jpg,glass,val,e6db996498996626
glass/glass222.jpg,glass,train,e4cd9b3264cd9166
glass/glass223.jpg,glass,train,e5db9865239acd60
glass/glass224.jpg,glass,train,c5d1d86727d8c827
glass/glass225.jpg,glass,train,edeb92346dc99824
glass/glass226.jpg,glass,test,e3949e64639b968c
glass/glass227.jpg,glass,train,f4c3c93c63cf1861
glass/glass228.jpg,glass,test,e69b996c26368999
glass/glass229.jpg,glass,train,ea3495cb623ccec2
glass/glass23.jpg,glass,val,f0bdcb633c44c2e1
glass/glass230.jpg,glass,train,f464c993303cc7c7
glass/glass231.jpg,glass,train,b1c3ce3ccccccc8c
glass/glass232.jpg,glass,train,f88d85778e693099
glass/glass233.jpg,glass,test,c56d4c4d591b92d6
glass/glass234.jpg,glass,train,d871c70e39f3061d
glass/glass235.jpg,glass,val,d64e997364674c13
glass/glass236.jpg,glass,test,f464cf9931674c38
glass/glass237.jpg,glass,train,b766cc993b32c0c9
glass/glass238.jpg,glass,train,f33198cc6666cc9c
glass/glass239.jpg,glass,test,cb56b44b6b949869
glass/glass24.jpg,glass,train,f311cc6e270ccc73
glass/glass240.jpg,glass,test,c9b4d369b44a9999
glass/glass241.jpg,glass,train,b34e5c7331cc8c33
glass/glass242.jpg,glass,val,d455b3ac4cd39664
glass/glass243.jpg,glass,train,ec49929493ced993
glass/glass244.jpg,glass,train,a5e4c81b3fe4d01b
glass/glass245.jpg,glass,train,ec129b4de631399c
glass/glass246.jpg,glass,train,b9c0ce3b70c41ff0
glass/glass247.jpg,glass,train,b1ffce1271448d91
glass/glass248.jpg,glass,test,ee64919b663e4865
glass/glass249.jpg,glass,train,adc9933660c939b3
glass/glass25.jpg,glass,test,e1865a2479dda656
glass/glass250.jpg,glass,train,acc9d3363dc1863c
glass/glass251.jpg,glass,train,f699c8c047e63a2b
glass/glass252.jpg,glass,test,a6d99966668c9965
glass/glass253.jpg,glass,train,e49b9a6719654936
glass/glass254.jpg,glass,train,b9c639c496798639
glass/glass255.jpg,glass,train,ef2fc0d0b00f1b93
glass/glass256.jpg,glass,train,b4c93be49378833c
glass/glass257.jpg,glass,val,c6b75b994c89760c
glass/glass258.jpg,glass,train,a6fc9937f8010ef0
glass/glass259.jpg,glass,train,e4639b3c649e31e1
glass/glass26.jpg,glass,test,fb488d35f0c61ae8
glass/glass260.jpg,glass,train,f097cf7c6823904e
glass/glass261.jpg,glass,test,e29cca67991c4ec3
glass/glass262.jpg,glass,train,e49b6599649b9964
glass/glass263.jpg,glass,train,a37fcc00f78c18e6
glass/glass264.jpg,glass,train,ea359a4fa743a854
glass/glass265.jpg,glass,train,e14b9a96b4ad394a
glass/glass266.jpg,glass,train,b3e1c93ee3dc0618
glass/glass267.jpg,glass,val,ea6ac095953df183
glass/glass268.jpg,glass,train,ad3e990c96c9c4f2
glass/glass269.jpg,glass,train,e62691d9ea66360d
glass/glass27.jpg,glass,val,e1b492ce9a999999
glass/glass270.jpg,glass,train,f1664c31cf39c631
glass/glass271.jpg,glass,train,f266cc31929a9b99
glass/glass272.jpg,glass,train,8a8af5b40aca7f29
glass/glass273.jpg,glass,val,e5679a9e98cc2199
glass/glass274.jpg,glass,train,c049ffb6040937ee
glass/glass275.jpg,glass,val,ca4a4ab4b5a5b9a5
glass/glass276.jpg,glass,train,e6d9926609dd12e9
glass/glass277.jpg,glass,train,fc8781717e8a3895
glass/glass278.jpg,glass,train,e3671f14241af47a
glass/glass279.jpg,glass,train,c56ccc8590e65ef8
glass/glass28.jpg,glass,train,e16fce38c9c338c4
glass/glass280.jpg,glass,train,a49b9bc9c90c1cf5
glass/glass281.jpg,glass,train,f6b4996626999961
glass/glass282.jpg,glass,train,f5a59a8ec9926496
glass/glass283.jpg,glass,train,e994de634d64b186
glass/glass284.jpg,glass,train,f38c9e72cd238c91
glass/glass285.jpg,glass,train,e39e2966949961b6
glass/glass286.jpg,glass,val,e5929c9a99669966
glass/glass287.jpg,glass,val,f4c3f8e7021cc1ec
glass/glass288.jpg,glass,val,f63159ce46983933
glass/glass289.jpg,glass,train,e38c13d98f31cc36
glass/glass29.jpg,glass,train,e7b3998d46a48999
glass/glass290.jpg,glass,val,b108e6f9de07c03e
glass/glass291.jpg,glass,train,eea58d524a4b9595
glass/glass292.jpg,glass,test,e692499dd8636636
glass/glass293.jpg,glass,train,fc81879ece78a132
glass/glass294.jpg,glass,train,be39c1c0c7c63687
glass/glass295.jpg,glass,train,f48a834c8d72beb1
glass/glass296.jpg,glass,train,fd8296cb27257a90
glass/glass297.jpg,glass,train,f4aa834ccd732696
glass/glass298.jpg,glass,train,e5258c9e86666dcc
glass/glass299.jpg,glass,test,fc3c8381435a4baf
glass/glass3.jpg,glass,test,d3838cac3633d9c9
glass/glass30.jpg,glass,train,e6999999d9266626
glass/glass300.jpg,glass,train,e692499cd9998ccd
glass/glass301.jpg,glass,val,ca0ab5fd47c4c07a
glass/glass302.jpg,glass,train,fca19260c363a7cb
glass/glass303.jpg,glass,train,ff8ac0603b955a9a
glass/glass304.jpg,glass,train,d56a5a2a27395d26
glass/glass305.jpg,glass,train,c929d62e4a786367
glass/glass306.jpg,glass,test,ea27959ccac2e1e1
glass/glass307.jpg,glass,test,b000c999e6fc72f6
glass/glass308.jpg,glass,train,bd9fc0788ea6d061
glass/glass309.jpg,glass,train,f863a78a86929d4b
glass/glass31.jpg,glass,train,b792c8c93c4727c6
glass/glass310.jpg,glass,train,eff0827d20479b8c
glass/glass311.jpg,glass,train,f7bec060390fe2d0
glass/glass312.jpg,glass,test,e07f82e69b3819e1
glass/glass313.jpg,glass,train,b6d90dc5c0e6e3e0
glass/glass314.jpg,glass,train,b997c6ece6f01806
glass/glass315.jpg,glass,train,eccf94614e6c8936
glass/glass316.jpg,glass,train,fb359e6b91a0506c
glass/glass317.jpg,glass,train,f35ddc3123959d40
glass/glass318.jpg,glass,train,f0a987b799ca434c
glass/glass319.jpg,glass,train,82bdedd0372ad4c1
glass/glass32.jpg,glass,train,e3b1ccea353289c5
glass/glass320.jpg,glass,train,e116966b3994c6cb
glass/glass321.jpg,glass,val,f299983333d3c913
glass/glass322.jpg,glass,train,ecc28d1f3027e38e
glass/glass323.jpg,glass,train,b1cec7f003191f3c
glass/glass324.jpg,glass,train,f8b5d1969a8a613c
glass/glass325.jpg,glass,val,f078cfcf30383133
glass/glass326.jpg,glass,train,ea4a9bb9e1c716a0
glass/glass327.jpg,glass,train,c020ffff070038bf
glass/glass328.jpg,glass,train,e17999b1239999c9
glass/glass329.jpg,glass,train,e694989ac9936733
glass/glass33.jpg,glass,train,e2b85ccee7c3c181
glass/glass330.jpg,glass,train,f18ecccd30326793
glass/glass331.jpg,glass,train,f0af9a3848b366ac
glass/glass332.jpg,glass,train,f9698d1cb0c31af2
glass/glass333.jpg,glass,val,e66d49635966d826
glass/glass334.jpg,glass,train,f63d9c0a8d46a2d3
glass/glass335.jpg,glass,val,e39439cdb3ca6825
glass/glass336.jpg,glass,train,e6a99cc39bca6530
glass/glass337.jpg,glass,train,f424db3168993ec3
glass/glass338.jpg,glass,train,b466c3993c67c332
glass/glass339.jpg,glass,train,f323d9892626d999
glass/glass34.jpg,glass,train,eba5d41e923364f0
glass/glass340.jpg,glass,val,eca99b669698964a
glass/glass341.jpg,glass,val,f847ce38c38c39c3
glass/glass342.jpg,glass,test,e178563553553a53
glass/glass343.jpg,glass,train,ebb49c9836931363
glass/glass344.jpg,glass,val,f3b4996166d89923
glass/glass345.jpg,glass,train,e4b6db9898999899
glass/glass346.jpg,glass,train,e2b3b1b5564aac54
glass/glass347.jpg,glass,train,dec9a6b12c8f804f
glass/glass348.jpg,glass,train,fa7a85e11e977060
glass/glass349.jpg,glass,train,f8876c31acc7994c
glass/glass35.jpg,glass,test,fbe1d405cab2cc1c
glass/glass350.jpg,glass,train,e2899d9232b36e6c
glass/glass351.jpg,glass,train,ce6ae8a2037fdc06
glass/glass352.jpg,glass,val,f09a8b64ce9c5b38
glass/glass353.jpg,glass,train,e59a9b286633d2cc
glass/glass354.jpg,glass,train,f7b0903f68e00f1d
glass/glass355.jpg,glass,test,e24ade9931e39a1a
glass/glass356.jpg,glass,train,f9bcc4c29b528b91
glass/glass357.jpg,glass,train,e42bb6159269c976
glass/glass358.jpg,glass,train,e6989552936eac65
glass/glass359.jpg,glass,val,fb55f06abc6ae080
glass/glass36.jpg,glass,train,e79c9a2364e6c899
glass/glass360.jpg,glass,train,febc80407bacb45a
glass/glass361.jpg,glass,val,e9b6978724989971
glass/glass362.jpg,glass,train,f2734b234c277698
glass/glass363.jpg,glass,train,ed92922d52c0bb37
glass/glass364.jpg,glass,train,cbd48ad0a7dc899a
glass/glass365.jpg,glass,val,b232db73648d3364
glass/glass366.jpg,glass,train,ecb69b89d4266623
glass/glass367.jpg,glass,train,f4ba83403e9cc9d3
glass/glass368.jpg,glass,train,e5929b989b933266
glass/glass369.jpg,glass,train,fcaac370380fc6f0
glass/glass37.jpg,glass,train,aad091e93e96e1e1
glass/glass370.jpg,glass,test,f67e88c0753e4ae0
glass/glass371.jpg,glass,train,fca3c3cdcc8c3c30
glass/glass372.jpg,glass,train,d92bc6e0291736f8
glass/glass373.jpg,glass,train,e63399249b669b26
glass/glass374.jpg,glass,test,cc80b2012dff4bdb
glass/glass375.jpg,glass,train,f19d8e6891634e9c
glass/glass376.jpg,glass,val,f6c0ad5470669cb3
glass/glass377.jpg,glass,train,ec9ce6739149946a
glass/glass378.jpg,glass,train,e39c96616a9c9473
glass/glass379.jpg,glass,test,b029db9ec2b38f90
glass/glass38.jpg,glass,train,fc81961c786586de
glass/glass380.jpg,glass,train,d1594d067619cb67
glass/glass381.jpg,glass,train,fa4ac297bce00337
glass/glass382.jpg,glass,train,ee9599626c659869
glass/glass383.jpg,glass,train,f8a5a59bc64ea498
glass/glass384.jpg,glass,train,fbca84b5397ae202
glass/glass385.jpg,glass,val,e99ea6b426334cc9
glass/glass386.jpg,glass,train,e299b472cd5c92a3
glass/glass387.jpg,glass,val,ed8cd05393583f64
glass/glass388.jpg,glass,test,e3b3996c6d909625
glass/glass389.jpg,glass,train,ea4e91b5873292b6
glass/glass39.jpg,glass,train,fa8f855c9c6268a9
glass/glass390.jpg,glass,train,f8851e2136da8d76
glass/glass391.jpg,glass,train,eab585d0484fc5f4
glass/glass392.jpg,glass,train,e18d86eb9ac64e98
glass/glass393.jpg,glass,train,d5b65198895aa9b6
glass/glass394.jpg,glass,train,9e0fc10767e113f1
glass/glass395.jpg,glass,train,fcaa81623ccdc333
glass/glass396.jpg,glass,train,d7949da49919a9a9
glass/glass397.jpg,glass,train,ea3585d2dc6d2730
glass/glass398.jpg,glass,train,f0bf86c9583426b3
glass/glass399.jpg,glass,train,c0ef9514fe0045fd
glass/glass4.jpg,glass,train,d69989ee26b119cc
glass/glass40.jpg,glass,val,f7c18d6883b3899a
glass/glass400.jpg,glass,val,c7c9984bb35ab292
glass/glass401.jpg,glass,train,c287d3406f6cb09f
glass/glass402.jpg,glass,train,e19486839e9999db
glass/glass403.jpg,glass,train,f489473cc2ad16b9
glass/glass404.jpg,glass,train,c6635b9c4c196736
glass/glass405.jpg,glass,test,e59b966769a43324
glass/glass406.jpg,glass,train,f2358d5256c328bd
glass/glass407.jpg,glass,train,de54c19f38e0872e
glass/glass408.jpg,glass,val,cd82b2ed1a1069bf
glass/glass409.jpg,glass,val,f9b0874258cc6d37
glass/glass41.jpg,glass,train,e79e9839496624d5
glass/glass410.jpg,glass,test,ff80879c70e79498
glass/glass411.jpg,glass,train,e7379bc98543a158
glass/glass412.jpg,glass,val,ef809c2f99b1624e
glass/glass413.jpg,glass,train,e93594725e0f6730
glass/glass414.jpg,glass,train,f5be905a89c9a6c4
glass/glass415.jpg,glass,train,fb69c4843b3bc0e4
glass/glass416.jpg,glass,test,fe81529f2861679a
glass/glass417.jpg,glass,train,f13187c794588ec7
glass/glass418.jpg,glass,test,f69999cca6660c53
glass/glass419.jpg,glass,train,f48e8349cde626b4
glass/glass42.jpg,glass,test,be3fb138f033c218
glass/glass420.jpg,glass,train,fe93d5a821475a1c
glass/glass421.jpg,glass,train,e3639c8e4e9598d8
glass/glass422.jpg,glass,train,f070cfc7323c9931
glass/glass423.jpg,glass,train,ff9ed1612a86a270
glass/glass424.jpg,glass,test,f3738131c3c731c6
glass/glass425.jpg,glass,test,e4ad92da9b4c8cc9
glass/glass426.jpg,glass,train,f08bc770b9c19a4e
glass/glass427.jpg,glass,train,f0b7cb0c4cd831c7
glass/glass428.jpg,glass,train,f4a78b4e4c3123e6
glass/glass429.jpg,glass,train,e1bf986d214e229b
glass/glass43.jpg,glass,val,ecc297cc99731386
glass/glass430.jpg,glass,test,e5928e9c99287367
glass/glass431.jpg,glass,test,e797953e92d99810
glass/glass432.jpg,glass,val,f894cbe5163b3862
glass/glass433.jpg,glass,train,f3ceb9a7a4814a49
glass/glass434.jpg,glass,train,febe80c06f27b118
glass/glass435.jpg,glass,test,fa3d9ea3192c84c9
glass/glass436.jpg,glass,test,e1799299469b929b
glass/glass437.jpg,glass,train,e87897cf653018cb
glass/glass438.jpg,glass,train,fd49903f0fc0309f
glass/glass439.jpg,glass,train,8078ca8fe0e91fe6
glass/glass44.jpg,glass,train,d928d6a0790fce66
glass/glass440.jpg,glass,val,eaab99cc96752312
glass/glass441.jpg,glass,test,f1865b7c24719786
glass/glass442.jpg,glass,train,fec28eb9b224a1a5
glass/glass443.jpg,glass,val,f087965c736c8e91
glass/glass444.jpg,glass,train,f373cc8c233370cc
glass/glass445.jpg,glass,train,cb80f4ff11db2a24
glass/glass446.jpg,glass,val,e87885c56a32b5e5
glass/glass447.jpg,glass,test,e3a5949ad365ab41
glass/glass448.jpg,glass,train,9aece502c30f1ef8
glass/glass449.jpg,glass,train,e56a9293694a956d
glass/glass45.jpg,glass,train,d138964e6d34aae5
glass/glass450.jpg,glass,train,d8d5809e8b6e78b4
glass/glass451.jpg,glass,test,caca9d31658db436
glass/glass452.jpg,glass,test,e39d98999494336b
glass/glass453.jpg,glass,train,e50b5a296966769a
glass/glass454.jpg,glass,train,b439cbc34ccc363c
glass/glass455.jpg,glass,train,b4d9d20d810fcece
glass/glass456.jpg,glass,val,d6ae81792fca5055
glass/glass457.jpg,glass,train,eb9c9572ce498992
glass/glass458.jpg,glass,train,e58f967099929b98
glass/glass459.jpg,glass,train,e169999db561989a
glass/glass46.jpg,glass,val,f33e8cc2333d0cc6
glass/glass460.jpg,glass,train,af65c0923f69e096
glass/glass461.jpg,glass,train,b626c1e1f8f3c191
glass/glass462.jpg,glass,val,8000df0ee7cff0e3
glass/glass463.jpg,glass,train,ec9b91644adaa5b4
glass/glass464.jpg,glass,train,d59586e62b88aaab
glass/glass465.jpg,glass,test,f88787794a3ca147
glass/glass466.jpg,glass,train,e49a956c7364c996
glass/glass467.jpg,glass,train,e1b3dc6e95323928
glass/glass468.jpg,glass,val,bf3fd230c8d130c9
glass/glass469.jpg,glass,val,e58c98612bcc69de
glass/glass47.jpg,glass,train,f41ace6531986ce3
glass/glass470.jpg,glass,train,eac595177628c678
glass/glass471.jpg,glass,val,f2ecb38c27ac86c8
glass/glass472.jpg,glass,train,e4659b649b923693
glass/glass473.jpg,glass,train,f38c9339c6273398
glass/glass474.jpg,glass,test,fce3903c22ca1df4
glass/glass475.jpg,glass,train,d9aec44bc2e33b90
glass/glass476.jpg,glass,train,e6c999d922a6cc99
glass/glass477.jpg,glass,train,f51aca65313a8fc1
glass/glass478.jpg,glass,train,fc9cc361960e3578
glass/glass479.jpg,glass,train,f138b839143abd9c
glass/glass48.jpg,glass,train,f347cc30c6cf38c4
glass/glass480.jpg,glass,train,fab4d47a994ca642
glass/glass481.jpg,glass,train,fa8d97c0aba02dd8
glass/glass482.jpg,glass,train,ea66b1499569d4a9
glass/glass483.jpg,glass,train,faa4994ba4529bc5
glass/glass484.jpg,glass,train,f38c9a7965919a98
glass/glass485.jpg,glass,train,f4bec3c1c1c79238
glass/glass486.jpg,glass,train,f689c4722d87d06e
glass/glass487.jpg,glass,test,d5aade41aa1dc662
glass/glass488.jpg,glass,train,f4ba93c78c59544c
glass/glass489.jpg,glass,train,adf0e3809ec7da09
glass/glass49.jpg,glass,train,f1ecd97396304638
glass/glass490.jpg,glass,train,e36948ce4c796366
glass/glass491.jpg,glass,train,f18a8f54708dcf32
glass/glass492.jpg,glass,train,a0f8bf1ccbc1ccc4
glass/glass493.jpg,glass,test,f484995ec91ecb70
glass/glass494.jpg,glass,train,e603991b67659a9a
glass/glass495.jpg,glass,val,f7339b36644ccc11
glass/glass496.jpg,glass,test,cd64969a6b699516
glass/glass497.jpg,glass,train,b626c3e8ce9b19c1
glass/glass498.jpg,glass,val,e9cb3293768437a4
glass/glass499.jpg,glass,train,f13399b333303333
glass/glass5.jpg,glass,train,d1ae8eb131b9c1c6
glass/glass50.jpg,glass,train,ed1a82e6ba9b4358
glass/glass500.jpg,glass,test,d5eade112bc6d118
glass/glass501.jpg,glass,val,f39dc2a8471b1c39
glass/glass51.jpg,glass,train,e59a9969466d929c
glass/glass52.jpg,glass,val,b19fde49c036c153
glass/glass53.jpg,glass,train,ee91976a66959164
glass/glass54.jpg,glass,val,ebb552a656922366
glass/glass55.jpg,glass,train,a525c2e49d0f63dc
glass/glass56.jpg,glass,train,e633bb99c88c8ccc
glass/glass57.jpg,glass,train,e7b6995ab3318264
glass/glass58.jpg,glass,train,e5394c9966936e92
glass/glass59.jpg,glass,test,e38dd6494d32cc9a
glass/glass6.jpg,glass,train,f3b38ccc8ccc0c73
glass/glass60.jpg,glass,train,d94d8cb3725624b5
glass/glass61.jpg,glass,train,f8a6876c4ecc949c
glass/glass62.jpg,glass,train,c225b65bce9349c5
glass/glass63.jpg,glass,train,e59a986093db99cc
glass/glass64.jpg,glass,val,e5839ec965639692
glass/glass65.jpg,glass,train,f4b993638c4c66b2
glass/glass66.jpg,glass,train,adedd29661093b64
glass/glass67.jpg,glass,train,ed939264590f96d8
glass/glass68.jpg,glass,train,e5369acd969b3103
glass/glass69.jpg,glass,train,b7e0c81f37e0c01f
glass/glass7.jpg,glass,train,e54c93b695b29c13
glass/glass70.jpg,glass,train,eac89574432ed837
glass/glass71.jpg,glass,test,e6b39a66998cc8cc
glass/glass72.jpg,glass,train,e9b0d94ea6553239
glass/glass73.jpg,glass,train,d2259cca65735a8d
glass/glass74.jpg,glass,train,f3738c0c3333cccc
glass/glass75.jpg,glass,train,bf84d0332f4c2fc2
glass/glass76.jpg,glass,train,e561989e69996665
glass/glass77.jpg,glass,test,e263ce9c65451dd1
glass/glass78.jpg,glass,test,f9798686a41c1df1
glass/glass79.jpg,glass,val,e66d89329cb29c96
glass/glass8.jpg,glass,train,e7cc336649339266
glass/glass80.jpg,glass,train,b91a88c8f4f8cc97
glass/glass81.jpg,glass,train,eb3594c2723d2d86
glass/glass82.jpg,glass,test,e7648d5b66648ccc
glass/glass83.jpg,glass,train,ed6d9092521dbde0
glass/glass84.jpg,glass,train,eb95944e1a6c6335
glass/glass85.jpg,glass,test,e9b1d4c287c3cf06
glass/glass86.jpg,glass,train,f38d8e3cac3318c6
glass/glass87.jpg,glass,test,ee91996a624d6c96
glass/glass88.jpg,glass,val,ed7d96c0c1693c1c
glass/glass89.jpg,glass,val,e19cc4db8b6d8c68
glass/glass9.jpg,glass,train,a4659a98e36f32c6
glass/glass90.jpg,glass,train,f32cc9b35024ab7a
glass/glass91.jpg,glass,train,ceb1d5626994a95a
glass/glass92.jpg,glass,train,f1b286cfcc3468b2
glass/glass93.jpg,glass,val,f3638c820a1c9df7
glass/glass94.jpg,glass,train,e49b9867a49a9b64
glass/glass95.jpg,glass,train,adc0c23f3dc1c31e
glass/glass96.jpg,glass,val,f39bcccccc8c3033
glass/glass97.jpg,glass,test,ec5d95894992ae69
glass/glass98.jpg,glass,test,e1389c329a9bdc33
glass/glass99.jpg,glass,train,e18e9519d312e63d
metal/metal1.jpg,metal,test,bc38c90f3ec40737
metal/metal10.jpg,metal,train,cbaa925657569694
metal/metal100.jpg,metal,test,e16586629e99d89e
metal/metal101.jpg,metal,train,e3958c6a396a5699
metal/metal102.jpg,metal,train,f49b9acc1932c633
metal/metal103.jpg,metal,test,f58e82796d3230cb
metal/metal104.jpg,metal,train,e7a39a8e8c64cd49
metal/metal105.jpg,metal,test,f698c12887ce393e
metal/metal106.jpg,metal,val,e99792887561c79c
metal/metal107.jpg,metal,train,b43cc3c3cccd346c
metal/metal108.jpg,metal,train,ffe080879f1c5878
metal/metal109.jpg,metal,train,e4a4945ba9545bad
metal/metal11.jpg,metal,train,deb03147c7642ecc
metal/metal110.jpg,metal,train,af30d2cbf825c0c7
metal/metal111.jpg,metal,train,f7c74ea8a9c8a191
metal/metal112.jpg,metal,train,e98d953286cb336c
